customer_id,signup_date,age,country,device,acquisition_channel,plan,billing_cycle,payment_method,base_price,total_discount_pct,monthly_fee,late_payments_6m,usage_days_30,avg_session_minutes,content_diversity,engagement_trend,support_tickets_6m,avg_ticket_resolution_hours,had_streaming_issues,refund_requests_12m,tenure_months,churn_probability_true,churned,churned_month
156,2024-04-23,27,NL,Tablet,Organic,Basic,Monthly,PayPal,9.99,0.15,8.49,0,15,49.1,3,1.52,0,15.2,0,0,20,0.7307,0,
157,2021-08-19,18,IT,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.0,9.99,1,22,41.2,12,-0.26,0,27.0,0,0,52,0.8396,0,
158,2023-10-15,55,CA,Mobile,Affiliate,Basic,Annual,PayPal,9.99,0.3337938271883039,6.66,1,29,20.7,11,0.25,0,3.4,0,0,27,0.3769,1,8.0
159,2023-07-12,50,DE,Desktop,Organic,Standard,Annual,Credit Card,13.99,0.2932799533350722,9.89,1,21,48.0,9,-0.52,1,7.9,0,0,30,0.4591,1,5.0
160,2024-12-02,55,NL,Tablet,Paid Search,Basic,Annual,Google Pay,9.99,0.216290893142023,7.83,0,29,21.4,12,0.47,0,19.8,1,1,13,0.7115,1,1.0
161,2025-12-24,37,FR,SmartTV,Email,Standard,Monthly,Apple Pay,13.99,0.0,13.99,2,15,59.0,5,0.05,1,22.3,0,0,1,0.9015,1,5.0
162,2024-04-28,44,IT,SmartTV,Paid Search,Premium,Annual,Debit Card,17.99,0.1424333330101932,15.43,0,25,30.1,2,-0.08,0,31.5,0,1,20,0.5763,1,6.0
163,2023-01-18,69,FR,Desktop,Organic,Standard,Monthly,PayPal,13.99,0.05,13.29,0,10,28.5,5,-1.97,0,22.1,0,0,35,0.7077,0,
164,2023-01-13,29,CA,Desktop,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,1,30,24.4,3,0.49,0,9.0,1,0,36,0.6422,0,
165,2023-02-03,51,ES,Desktop,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,16,41.5,5,-0.64,0,8.1,0,0,35,0.6824,0,
166,2025-01-26,24,CA,Desktop,Organic,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,17,45.2,4,0.72,1,6.8,0,0,11,0.6117,1,1.0
167,2022-08-10,21,IT,Mobile,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,0,27,46.0,10,0.14,3,28.7,0,0,41,0.7311,1,11.0
168,2021-11-01,67,UK,Desktop,Paid Search,Standard,Annual,Debit Card,13.99,0.31996872315766467,9.51,0,16,32.9,5,1.74,1,16.9,0,0,50,0.5121,0,
169,2022-09-03,24,US,SmartTV,Social,Basic,Monthly,Google Pay,9.99,0.1,8.99,0,14,66.4,3,0.24,0,15.5,1,0,40,0.8262,1,7.0
170,2021-02-11,52,FR,Mobile,Referral,Basic,Annual,Credit Card,9.99,0.13739521189945023,8.62,0,11,64.3,6,-0.92,1,17.6,0,1,59,0.7437,1,6.0
171,2021-07-13,44,US,Mobile,Email,Standard,Monthly,Google Pay,13.99,0.1,12.59,0,19,41.5,10,0.38,1,17.4,1,0,54,0.7485,1,7.0
172,2021-06-14,60,SE,Mobile,Referral,Premium,Annual,PayPal,17.99,0.27072739217808517,13.12,1,14,47.8,5,0.67,0,15.3,1,0,55,0.8353,0,
173,2024-11-09,46,US,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,13,36.0,6,0.2,1,11.4,0,0,14,0.6403,0,
174,2024-08-12,54,FR,Desktop,Referral,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,24,55.1,9,-0.28,1,21.3,0,0,17,0.5474,0,
175,2024-06-26,64,ES,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,22,49.2,4,0.55,1,3.3,0,1,18,0.617,1,11.0
176,2023-04-24,61,NL,Desktop,Paid Search,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,7,49.5,8,0.6,0,13.6,0,0,32,0.7441,0,
177,2024-08-02,55,US,SmartTV,Social,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,7,63.6,6,0.48,2,41.0,0,0,17,0.8885,0,
178,2021-10-22,26,CA,Mobile,Paid Search,Basic,Monthly,PayPal,9.99,0.0,9.99,0,0,57.0,7,0.44,1,35.5,0,0,50,0.8171,0,
179,2025-07-03,26,DE,Tablet,Social,Basic,Monthly,Credit Card,9.99,0.15,8.49,0,4,28.6,7,0.97,1,9.8,1,0,6,0.9427,1,11.0
180,2023-07-04,43,CA,Tablet,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,30,44.3,7,1.34,0,23.1,0,0,30,0.3639,0,
181,2025-09-09,52,IT,Desktop,Organic,Basic,Annual,Credit Card,9.99,0.15715456858671428,8.42,0,13,59.7,4,-0.03,0,12.3,0,0,4,0.4729,1,12.0
182,2021-10-06,52,CA,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.1,8.99,0,21,20.1,7,0.94,0,21.6,0,1,51,0.8069,1,12.0
183,2023-06-28,58,NL,SmartTV,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,15,83.2,11,-1.72,2,34.4,0,0,30,0.7919,0,
184,2024-06-25,23,NL,Mobile,Paid Search,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,22,49.7,6,0.13,1,16.7,0,0,18,0.5776,1,5.0
185,2023-06-25,27,IT,Mobile,Paid Search,Premium,Annual,Credit Card,17.99,0.2340604021224965,13.78,0,22,57.4,7,2.28,1,8.8,0,0,30,0.2891,1,12.0
186,2023-03-26,25,NL,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,1,41.5,6,1.48,0,15.3,1,1,33,0.876,1,11.0
187,2021-10-31,46,IT,SmartTV,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,1,15,50.4,3,-0.03,1,22.3,0,0,50,0.7074,1,11.0
188,2022-11-27,50,ES,Mobile,Referral,Standard,Annual,Debit Card,13.99,0.2737516078658251,10.16,0,16,48.9,11,1.51,2,12.8,0,0,37,0.5396,1,6.0
189,2022-03-12,24,US,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,20,43.5,2,-0.91,0,23.0,1,0,46,0.6976,0,
190,2022-07-05,63,ES,Desktop,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,1,11,57.2,8,-0.89,0,7.5,0,1,42,0.6982,0,
191,2024-06-02,33,DE,Desktop,Paid Search,Premium,Monthly,PayPal,17.99,0.05,17.09,2,18,44.5,9,-0.04,0,11.6,0,1,19,0.8383,1,7.0
192,2024-02-25,52,US,Desktop,Organic,Standard,Annual,Prepaid,13.99,0.20546573415211578,11.12,1,11,37.4,7,-1.65,1,18.6,1,0,22,0.8161,0,
193,2024-01-14,57,US,Mobile,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,1,8,30.7,8,1.63,0,19.5,0,0,24,0.8052,0,
194,2022-10-23,19,US,Desktop,Paid Search,Standard,Annual,Credit Card,13.99,0.14650109698164437,11.94,0,13,75.6,3,0.47,0,13.6,1,1,38,0.5719,1,10.0
195,2025-10-19,62,ES,Mobile,Social,Standard,Annual,Prepaid,13.99,0.3160126489603937,9.57,1,7,15.3,4,-1.26,2,25.9,0,2,2,0.9587,1,7.0
196,2021-06-10,68,US,Mobile,Referral,Standard,Annual,Credit Card,13.99,0.24448052936630205,10.57,0,23,21.5,13,1.51,1,3.5,0,0,55,0.4065,1,8.0
197,2022-09-18,67,FR,Mobile,Paid Search,Standard,Monthly,Prepaid,13.99,0.0,13.99,1,15,41.0,7,0.35,2,25.4,1,0,39,0.9463,1,10.0
198,2021-08-04,25,IT,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,8,27.0,9,1.39,2,17.9,0,0,53,0.761,1,6.0
199,2022-09-11,38,ES,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,15,42.9,11,0.01,0,14.0,0,0,40,0.6294,1,6.0
200,2025-10-23,30,US,Desktop,Referral,Premium,Monthly,PayPal,17.99,0.1,16.19,0,15,31.4,1,-0.67,0,10.3,0,0,2,0.6809,0,
201,2022-10-31,41,DE,Mobile,Affiliate,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,7,55.2,2,-1.63,1,11.2,0,1,38,0.8577,1,12.0
202,2025-07-18,68,UK,Mobile,Social,Standard,Monthly,PayPal,13.99,0.0,13.99,1,22,35.6,9,-2.03,1,21.5,0,0,5,0.764,1,9.0
203,2023-06-23,57,NL,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.11860735845376853,8.81,0,14,59.8,1,-0.33,1,19.9,0,0,30,0.4394,0,
204,2024-07-01,58,NL,Mobile,Referral,Standard,Annual,Credit Card,13.99,0.2761129497918985,10.13,1,19,32.0,7,0.05,0,10.7,0,0,18,0.5889,0,
205,2023-04-16,39,US,SmartTV,Social,Standard,Monthly,Credit Card,13.99,0.05,13.29,0,12,74.6,8,-0.45,2,26.7,0,0,33,0.8303,1,10.0
206,2022-05-01,66,CA,Mobile,Paid Search,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,8,49.8,3,0.91,0,11.8,0,0,44,0.7214,1,2.0
207,2024-10-27,65,SE,Tablet,Paid Search,Premium,Monthly,Credit Card,17.99,0.15,15.29,0,7,43.9,5,0.15,0,1.0,0,0,14,0.8524,1,5.0
208,2025-11-05,59,US,Mobile,Paid Search,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,22,99.7,6,0.98,1,4.0,0,0,2,0.4736,0,
209,2022-04-27,60,UK,Mobile,Referral,Standard,Annual,Google Pay,13.99,0.2394606075605009,10.64,0,22,56.6,6,-0.52,1,31.3,0,1,44,0.6705,1,12.0
210,2024-11-22,51,US,Mobile,Social,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,10,53.7,5,-0.93,1,25.9,0,0,13,0.8494,1,8.0
211,2022-04-22,22,NL,Mobile,Paid Search,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,9,70.9,4,-0.64,0,10.0,0,0,44,0.7731,1,2.0
212,2024-08-02,32,US,Tablet,Referral,Standard,Annual,Credit Card,13.99,0.25282099522645496,10.45,0,4,54.2,7,0.06,0,1.0,0,2,17,0.8283,1,10.0
213,2024-12-11,57,IT,Mobile,Affiliate,Basic,Annual,Apple Pay,9.99,0.19418382464267714,8.05,0,22,27.8,8,-1.56,3,30.5,0,0,13,0.7613,1,6.0
214,2023-04-01,34,NL,SmartTV,Organic,Premium,Annual,Google Pay,17.99,0.24710372216864185,13.54,0,18,29.5,7,-0.64,0,33.2,0,0,33,0.6395,0,
215,2024-09-07,26,CA,Desktop,Organic,Standard,Monthly,Credit Card,13.99,0.05,13.29,1,7,67.8,5,-0.32,0,18.2,0,1,16,0.8824,1,7.0
216,2022-05-13,67,FR,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,30,72.5,5,-0.89,0,19.1,0,1,44,0.5791,1,4.0
217,2021-05-25,43,SE,SmartTV,Referral,Basic,Monthly,PayPal,9.99,0.15,8.49,0,19,5.0,6,0.97,1,19.0,0,0,55,0.7947,1,4.0
218,2021-06-26,62,US,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,12,50.6,6,0.36,1,13.3,0,0,54,0.6338,1,10.0
219,2023-03-28,32,NL,Tablet,Affiliate,Standard,Annual,Debit Card,13.99,0.2603743391574103,10.35,0,21,22.9,8,0.78,1,1.0,0,0,33,0.3113,1,7.0
220,2025-07-07,36,SE,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.2295204779430194,7.7,0,14,35.2,12,0.75,3,22.7,0,0,6,0.6119,1,2.0
221,2021-08-21,35,IT,Desktop,Social,Standard,Monthly,Apple Pay,13.99,0.1,12.59,0,4,35.6,11,0.04,2,19.2,0,0,52,0.8431,1,11.0
222,2023-04-13,37,CA,Mobile,Referral,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,8,24.2,3,0.7,0,26.9,1,0,33,0.8425,1,11.0
223,2024-07-09,40,FR,SmartTV,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,16,38.2,5,0.8,0,23.1,0,1,18,0.7545,0,
224,2022-01-05,33,NL,Mobile,Affiliate,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,16,69.2,4,1.22,0,34.9,0,0,48,0.7015,1,7.0
225,2024-08-10,60,NL,Desktop,Affiliate,Premium,Annual,PayPal,17.99,0.21926088212736,14.05,2,13,71.5,6,-1.15,2,8.1,1,0,17,0.8296,1,8.0
226,2022-07-13,34,NL,SmartTV,Organic,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,23,50.2,6,-0.66,1,2.4,1,1,42,0.7843,1,4.0
227,2025-01-16,40,CA,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.15,8.49,1,5,29.3,8,1.53,2,33.3,0,1,11,0.8615,1,3.0
228,2023-11-24,62,CA,SmartTV,Affiliate,Standard,Monthly,Google Pay,13.99,0.1,12.59,0,14,59.3,4,-1.11,0,1.7,0,0,25,0.8138,1,10.0
229,2023-09-26,40,DE,Desktop,Email,Standard,Monthly,PayPal,13.99,0.0,13.99,0,12,27.2,7,1.56,1,8.4,0,0,27,0.5727,0,
230,2021-11-19,18,FR,Tablet,Paid Search,Basic,Annual,PayPal,9.99,0.2742757323253894,7.25,0,25,39.9,9,-0.7,1,35.1,0,0,49,0.4348,1,3.0
231,2023-04-26,18,IT,Desktop,Organic,Standard,Monthly,PayPal,13.99,0.1,12.59,0,11,63.9,6,0.63,2,10.8,0,0,32,0.7813,0,
232,2025-04-14,40,NL,SmartTV,Organic,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,21,48.3,8,-1.89,0,38.2,0,0,9,0.7066,1,11.0
233,2021-02-05,51,US,SmartTV,Paid Search,Basic,Monthly,PayPal,9.99,0.0,9.99,0,27,50.6,1,1.24,0,27.1,0,0,59,0.4158,1,4.0
234,2024-10-17,67,US,Mobile,Social,Basic,Monthly,Apple Pay,9.99,0.2,7.99,2,16,7.4,1,-0.26,0,25.2,0,0,14,0.9162,0,
235,2023-06-19,24,UK,Tablet,Referral,Premium,Monthly,PayPal,17.99,0.0,17.99,0,21,66.3,5,-1.05,0,18.8,0,0,30,0.4868,0,
236,2024-08-06,46,US,SmartTV,Social,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,21,56.6,6,0.01,0,1.0,0,1,17,0.7157,1,7.0
237,2024-04-26,33,FR,Tablet,Affiliate,Basic,Annual,PayPal,9.99,0.2620902042727531,7.37,2,22,33.9,2,-0.19,1,13.2,0,0,20,0.7427,1,3.0
238,2023-03-01,41,SE,SmartTV,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,7,46.5,5,-1.09,1,22.3,0,0,34,0.8475,1,7.0
239,2022-07-18,41,NL,Tablet,Paid Search,Standard,Monthly,Prepaid,13.99,0.0,13.99,2,16,54.7,7,0.62,1,32.3,0,0,41,0.8503,1,9.0
240,2024-02-20,34,ES,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.15,8.49,0,6,24.3,8,1.07,1,16.1,0,0,22,0.7719,0,
241,2021-09-14,18,CA,SmartTV,Referral,Premium,Annual,Debit Card,17.99,0.20569545977457482,14.29,0,24,14.4,3,-1.89,0,16.7,0,1,52,0.464,1,8.0
242,2023-12-03,21,UK,Desktop,Social,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,1,12.8,13,-1.33,3,25.7,1,0,25,0.9504,1,11.0
243,2021-06-22,45,IT,Mobile,Affiliate,Premium,Annual,Credit Card,17.99,0.3005757717270724,12.58,0,19,51.9,5,-1.4,1,19.6,0,0,54,0.4855,0,
244,2024-04-01,29,US,Mobile,Paid Search,Basic,Monthly,Debit Card,9.99,0.05,9.49,0,14,38.5,5,-0.47,0,24.5,1,0,21,0.8954,1,1.0
245,2024-02-23,35,US,Mobile,Affiliate,Basic,Annual,Debit Card,9.99,0.15947721732529713,8.4,2,12,38.5,10,2.12,1,20.9,0,0,22,0.6101,1,2.0
246,2021-06-04,22,IT,Tablet,Social,Premium,Annual,Google Pay,17.99,0.269039668616565,13.15,1,1,29.1,2,-0.94,0,40.4,0,0,55,0.8248,1,6.0
247,2024-10-15,20,UK,Tablet,Organic,Standard,Monthly,PayPal,13.99,0.2,11.19,0,14,11.7,6,-0.22,0,1.0,0,0,15,0.6637,0,
248,2023-01-30,24,ES,SmartTV,Affiliate,Standard,Monthly,Debit Card,13.99,0.05,13.29,1,4,44.4,9,0.41,1,19.4,0,0,35,0.8825,1,9.0
249,2024-12-07,37,IT,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,12,36.2,6,0.58,1,8.1,0,0,13,0.6622,1,9.0
250,2021-03-17,26,FR,Mobile,Referral,Basic,Monthly,PayPal,9.99,0.1,8.99,0,16,32.7,8,1.71,0,14.3,0,0,57,0.5305,1,10.0
251,2021-11-24,30,ES,Mobile,Social,Basic,Monthly,PayPal,9.99,0.05,9.49,0,15,53.2,6,-0.46,0,26.8,0,0,49,0.6763,1,5.0
252,2023-06-22,33,SE,Desktop,Paid Search,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,12,68.8,5,0.06,1,25.3,1,0,30,0.8764,1,12.0
253,2021-12-10,33,DE,SmartTV,Social,Standard,Annual,Google Pay,13.99,0.1804852183457149,11.47,0,5,33.5,8,-0.38,0,5.5,1,0,49,0.6937,1,7.0
254,2022-08-26,18,UK,SmartTV,Email,Premium,Monthly,Debit Card,17.99,0.15,15.29,2,13,6.8,7,0.94,3,19.5,0,0,40,0.8847,1,1.0
255,2024-04-21,24,IT,Mobile,Social,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,28,39.0,6,0.91,0,13.9,0,0,20,0.7315,1,3.0
256,2021-09-21,67,IT,Tablet,Organic,Basic,Monthly,Apple Pay,9.99,0.0,9.99,1,9,9.3,3,-0.22,1,27.2,1,1,51,0.964,1,6.0
257,2024-05-22,52,CA,Desktop,Email,Basic,Annual,Credit Card,9.99,0.14477120595299017,8.54,0,14,19.4,13,-1.15,1,40.7,0,0,19,0.5429,0,
258,2021-07-08,24,FR,SmartTV,Organic,Premium,Annual,Credit Card,17.99,0.18874452369800226,14.59,0,22,62.9,3,1.47,2,26.9,0,0,54,0.5614,0,
259,2021-11-16,32,UK,Tablet,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,17,53.9,1,2.18,2,8.4,0,0,49,0.7506,1,4.0
260,2023-12-10,37,SE,Desktop,Affiliate,Standard,Monthly,Debit Card,13.99,0.0,13.99,1,13,63.0,4,-0.59,2,18.9,0,0,25,0.8203,1,4.0
261,2024-12-19,65,CA,Tablet,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,0,73.4,1,1.11,0,6.8,1,0,12,0.9215,1,12.0
262,2021-11-08,63,IT,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,10,19.3,2,-0.03,0,2.8,0,0,50,0.7272,1,9.0
263,2022-07-02,58,DE,Tablet,Affiliate,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,15,32.6,6,2.05,0,28.4,0,0,42,0.7132,1,5.0
264,2025-08-17,23,NL,Tablet,Organic,Basic,Annual,Debit Card,9.99,0.27954213074386347,7.2,0,15,91.8,3,-1.75,0,9.9,0,1,4,0.6176,1,3.0
265,2025-12-13,43,US,SmartTV,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,19,67.1,9,0.14,1,13.1,1,0,1,0.7705,1,3.0
266,2023-11-28,43,SE,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,0,72.0,4,-0.82,1,21.6,0,0,25,0.7807,1,3.0
267,2023-03-28,51,IT,SmartTV,Paid Search,Basic,Monthly,Credit Card,9.99,0.2,7.99,0,2,49.2,3,0.9,0,32.0,0,0,33,0.7531,1,10.0
268,2022-09-26,61,CA,Mobile,Referral,Basic,Annual,Google Pay,9.99,0.17030522877229384,8.29,0,17,19.6,8,1.08,0,29.1,0,0,39,0.5516,1,12.0
269,2024-01-24,34,IT,Tablet,Email,Standard,Annual,PayPal,13.99,0.2478315785845843,10.52,1,3,53.4,4,0.02,0,28.5,0,0,23,0.7546,1,1.0
270,2023-12-16,46,DE,SmartTV,Social,Standard,Monthly,Prepaid,13.99,0.1,12.59,0,6,50.2,5,-1.18,0,4.7,0,2,25,0.8534,0,
271,2022-06-23,31,CA,Mobile,Paid Search,Standard,Annual,Debit Card,13.99,0.1564919003317031,11.8,0,12,31.8,4,1.37,0,17.3,0,1,42,0.7028,1,10.0
272,2021-02-11,28,US,Desktop,Organic,Basic,Annual,Credit Card,9.99,0.15674775632378246,8.42,0,15,41.5,4,-1.59,2,40.4,0,0,59,0.6488,1,8.0
273,2021-10-04,34,IT,Desktop,Paid Search,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,17,47.9,6,-0.38,0,16.2,0,0,51,0.5253,1,7.0
274,2025-10-17,56,UK,SmartTV,Referral,Standard,Annual,Credit Card,13.99,0.2859655361437846,9.99,0,30,45.3,1,-0.93,0,14.0,0,0,2,0.3285,1,7.0
275,2023-02-03,40,CA,Mobile,Referral,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,18,77.7,14,-1.58,0,9.2,0,0,35,0.3808,0,
276,2023-05-31,53,IT,SmartTV,Paid Search,Premium,Monthly,Debit Card,17.99,0.0,17.99,1,15,21.8,3,-1.05,2,29.8,0,0,31,0.9198,1,10.0
277,2023-05-03,53,DE,SmartTV,Organic,Premium,Annual,Google Pay,17.99,0.20802133381684312,14.25,0,12,68.9,6,-1.24,1,24.9,1,0,32,0.7437,0,
278,2024-11-30,36,UK,Desktop,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,24,53.3,2,0.88,0,1.0,0,0,13,0.5625,0,
279,2021-04-29,67,IT,Mobile,Affiliate,Standard,Monthly,Apple Pay,13.99,0.05,13.29,0,2,74.1,5,0.44,1,29.7,1,0,56,0.9344,1,3.0
280,2021-06-01,20,NL,Desktop,Social,Standard,Annual,PayPal,13.99,0.3967250308125455,8.44,0,9,35.8,7,0.56,3,20.4,0,1,55,0.7723,1,11.0
281,2022-05-19,64,IT,Mobile,Social,Premium,Annual,Google Pay,17.99,0.25834613054331323,13.34,0,11,57.4,13,0.78,1,23.3,0,1,43,0.7085,0,
282,2023-06-08,18,ES,Tablet,Referral,Basic,Annual,PayPal,9.99,0.31874090734092575,6.81,0,15,15.2,7,1.32,0,9.8,1,0,31,0.8249,0,
283,2024-05-10,37,US,Mobile,Organic,Basic,Annual,Debit Card,9.99,0.2144872928112127,7.85,0,14,60.6,6,-0.9,0,23.8,0,1,20,0.7332,0,
284,2023-06-16,60,IT,Mobile,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,1,12,55.4,5,-0.13,0,9.4,0,2,31,0.83,1,7.0
285,2023-03-17,53,US,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.11256213861084288,8.87,0,15,62.3,8,0.19,1,1.0,0,0,34,0.3888,0,
286,2025-09-09,34,DE,Tablet,Organic,Premium,Monthly,Google Pay,17.99,0.05,17.09,0,20,38.9,6,-1.11,0,1.0,0,1,4,0.6097,1,10.0
287,2021-10-22,64,NL,Desktop,Organic,Premium,Monthly,PayPal,17.99,0.0,17.99,0,3,49.1,2,1.32,0,31.4,0,0,50,0.8458,1,11.0
288,2023-11-10,25,CA,Desktop,Social,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,23,80.3,4,-0.23,0,13.7,0,1,26,0.6789,0,
289,2023-09-18,52,CA,Mobile,Email,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,1,61.6,5,-0.32,0,1.0,0,0,27,0.756,1,4.0
290,2023-05-15,44,FR,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,6,59.8,5,-1.65,1,9.2,0,0,32,0.8121,1,11.0
291,2025-01-14,28,NL,Mobile,Paid Search,Premium,Monthly,Apple Pay,17.99,0.05,17.09,0,15,25.1,2,1.35,1,2.4,1,0,12,0.7744,0,
292,2022-05-03,65,US,Desktop,Affiliate,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,11,34.1,5,0.05,0,15.7,0,0,44,0.802,1,8.0
293,2025-10-08,57,FR,Mobile,Affiliate,Standard,Monthly,PayPal,13.99,0.05,13.29,1,19,59.6,8,-1.73,0,31.7,0,0,3,0.7245,1,10.0
294,2022-08-29,18,IT,Desktop,Paid Search,Standard,Monthly,Google Pay,13.99,0.05,13.29,1,25,42.9,11,-1.2,1,12.2,0,1,40,0.838,0,
295,2023-09-23,22,IT,Mobile,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,2,13.4,7,1.25,0,18.6,0,0,27,0.8031,1,5.0
296,2023-08-09,20,DE,SmartTV,Organic,Standard,Monthly,PayPal,13.99,0.05,13.29,0,11,47.1,6,0.6,0,26.0,1,0,29,0.8621,1,4.0
297,2025-04-01,39,DE,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,0,30.1,8,-1.89,0,23.2,0,0,9,0.8883,1,7.0
298,2023-03-13,39,SE,Mobile,Referral,Standard,Monthly,Prepaid,13.99,0.0,13.99,1,14,58.6,4,1.57,1,16.4,0,0,34,0.7344,1,8.0
299,2022-06-04,55,SE,Mobile,Social,Standard,Monthly,PayPal,13.99,0.0,13.99,0,18,33.6,5,-1.8,1,8.6,1,0,43,0.8713,1,11.0
300,2021-02-09,53,UK,Mobile,Organic,Standard,Annual,Apple Pay,13.99,0.1867179720812283,11.38,1,10,38.5,13,-0.19,0,4.5,0,0,59,0.6271,1,6.0
301,2022-10-27,18,SE,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,18,41.7,8,-0.1,1,9.3,0,0,38,0.4816,0,
302,2025-02-17,42,US,Tablet,Organic,Premium,Monthly,Apple Pay,17.99,0.1,16.19,0,17,72.3,1,1.11,0,1.0,1,0,10,0.8092,1,2.0
303,2021-01-19,58,ES,Tablet,Organic,Standard,Monthly,PayPal,13.99,0.2,11.19,0,10,57.3,8,-1.72,1,18.3,0,0,59,0.737,1,5.0
304,2025-06-25,64,SE,Mobile,Affiliate,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,18,45.0,9,0.38,1,20.7,0,1,6,0.7879,1,3.0
305,2023-09-19,33,US,SmartTV,Organic,Standard,Monthly,PayPal,13.99,0.05,13.29,0,6,61.8,4,-1.17,2,16.9,0,1,27,0.9005,1,5.0
306,2021-09-14,20,US,Mobile,Organic,Standard,Annual,Credit Card,13.99,0.28965354379588637,9.94,0,12,5.0,5,0.37,0,1.0,0,0,52,0.4446,0,
307,2022-07-06,25,UK,Tablet,Referral,Premium,Monthly,Prepaid,17.99,0.0,17.99,0,18,45.5,11,2.0,0,34.9,0,0,42,0.543,0,
308,2023-10-09,35,UK,Mobile,Paid Search,Basic,Annual,Google Pay,9.99,0.22713488462129172,7.72,0,17,56.2,5,0.82,0,20.5,1,0,27,0.6045,1,10.0
309,2022-07-31,41,NL,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,15,51.5,4,-1.78,0,46.6,0,1,41,0.886,1,9.0
310,2021-07-18,36,UK,Tablet,Organic,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,17,29.1,9,-0.19,0,4.8,0,0,53,0.6845,1,8.0
311,2024-05-01,22,IT,Mobile,Email,Standard,Annual,Credit Card,13.99,0.29166065274464714,9.91,0,12,49.5,5,-0.61,0,25.7,0,0,20,0.5768,0,
312,2024-05-12,35,DE,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,15,41.7,2,0.01,1,20.9,0,0,20,0.7127,1,6.0
